j_i   		ka_i   		kc_i   		j_f   		ka_f   		kc_f   		H2_i(j)   		H2_f(j)   			sigmaU(Ang^2)   		sigmaE(Ang^2)   		E_i_H2O         		E_i_H2          		E_f_H2O         		E_f_H2          
2		2		0		4		1		3		3		3			1.464134198000E+00		7.310352241000E-01		1.365880000000E+02		7.302360000000E+02		2.760990000000E+02		7.302360000000E+02
2		2		0		4		2		2		3		1			3.535131400000E-02		4.660521455000E-01		1.365880000000E+02		7.302360000000E+02		3.165790000000E+02		1.217060000000E+02
2		2		0		4		2		2		3		3			6.347001882000E-01		2.691305064000E-01		1.365880000000E+02		7.302360000000E+02		3.165790000000E+02		7.302360000000E+02
2		2		0		4		3		1		3		1			1.862710676000E-03		3.907714896000E-01		1.365880000000E+02		7.302360000000E+02		3.859200000000E+02		1.217060000000E+02
2		2		0		4		3		1		3		3			2.711628238000E-01		8.935197727000E-02		1.365880000000E+02		7.302360000000E+02		3.859200000000E+02		7.302360000000E+02
2		2		0		4		4		0		3		1			2.220802468000E-02		5.924556958000E-03		1.365880000000E+02		7.302360000000E+02		4.947130000000E+02		1.217060000000E+02
2		2		0		5		1		5		3		1			1.853680380000E-03		3.101201552000E-02		1.365880000000E+02		7.302360000000E+02		3.269710000000E+02		1.217060000000E+02
2		2		0		5		1		5		3		3			1.751238056000E-01		7.135428050000E-02		1.365880000000E+02		7.302360000000E+02		3.269710000000E+02		7.302360000000E+02
2		2		0		5		2		4		3		1			3.167637068000E-03		3.082238530000E-03		1.365880000000E+02		7.302360000000E+02		4.171190000000E+02		1.217060000000E+02
2		2		0		5		2		4		3		3			1.952243880000E-01		5.798328122000E-02		1.365880000000E+02		7.302360000000E+02		4.171190000000E+02		7.302360000000E+02
2		2		0		5		3		3		3		1			1.384717053000E-02		2.760447309000E-03		1.365880000000E+02		7.302360000000E+02		5.062740000000E+02		1.217060000000E+02
2		2		0		5		4		2		3		1			3.043471088000E-02		1.485930585000E-03		1.365880000000E+02		7.302360000000E+02		6.164830000000E+02		1.217060000000E+02
2		2		0		5		5		1		3		1			1.205741157000E-01		1.396997908000E-01		1.365880000000E+02		7.302360000000E+02		7.577320000000E+02		1.217060000000E+02
2		2		0		6		0		6		3		1			1.461572243000E-03		9.423445275000E-04		1.365880000000E+02		7.302360000000E+02		4.474130000000E+02		1.217060000000E+02
2		2		0		6		0		6		3		3			3.544604557000E-02		9.564730814000E-03		1.365880000000E+02		7.302360000000E+02		4.474130000000E+02		7.302360000000E+02
2		2		0		6		1		5		3		1			5.431977267000E-03		2.452038429000E-04		1.365880000000E+02		7.302360000000E+02		5.449160000000E+02		1.217060000000E+02
2		2		0		6		2		4		3		1			5.751388005000E-03		1.398058554000E-04		1.365880000000E+02		7.302360000000E+02		6.057420000000E+02		1.217060000000E+02
2		2		0		6		3		3		3		1			1.488443828000E-02		3.948672244000E-03		1.365880000000E+02		7.302360000000E+02		6.650450000000E+02		1.217060000000E+02
2		2		0		6		4		2		3		1			5.303885200000E-02		6.615013272000E-02		1.365880000000E+02		7.302360000000E+02		7.644010000000E+02		1.217060000000E+02
2		2		0		6		5		1		3		1			1.248476204000E-02		4.801091282000E-02		1.365880000000E+02		7.302360000000E+02		9.038000000000E+02		1.217060000000E+02
2		2		0		6		6		0		3		1			4.292060546000E-03		3.881170436000E-02		1.365880000000E+02		7.302360000000E+02		1.076531000000E+03		1.217060000000E+02
2		2		0		7		1		7		3		1			2.168138570000E-03		4.546175023000E-06		1.365880000000E+02		7.302360000000E+02		5.875590000000E+02		1.217060000000E+02
2		2		0		7		2		6		3		1			5.296930132000E-03		3.387366814000E-03		1.365880000000E+02		7.302360000000E+02		7.120420000000E+02		1.217060000000E+02
2		2		0		7		3		5		3		1			3.335647315000E-03		7.102646616000E-03		1.365880000000E+02		7.302360000000E+02		8.209440000000E+02		1.217060000000E+02
2		2		0		7		4		4		3		1			2.648195873000E-03		1.226005066000E-02		1.365880000000E+02		7.302360000000E+02		9.352780000000E+02		1.217060000000E+02
2		2		0		7		5		3		3		1			3.317656013000E-03		2.980660644000E-02		1.365880000000E+02		7.302360000000E+02		1.074924000000E+03		1.217060000000E+02
2		2		0		8		0		8		3		1			5.827091829000E-04		5.873980371000E-04		1.365880000000E+02		7.302360000000E+02		7.457810000000E+02		1.217060000000E+02
2		2		0		8		1		7		3		1			8.535139488000E-04		2.949717976000E-03		1.365880000000E+02		7.302360000000E+02		8.869600000000E+02		1.217060000000E+02
2		2		0		8		2		6		3		1			2.936919864000E-04		1.814416851000E-03		1.365880000000E+02		7.302360000000E+02		9.904120000000E+02		1.217060000000E+02
2		2		0		8		3		5		3		1			4.894457116000E-04		4.121896630000E-03		1.365880000000E+02		7.302360000000E+02		1.059175000000E+03		1.217060000000E+02
2		2		0		9		1		9		3		1			1.379698557000E-04		5.944140854000E-04		1.365880000000E+02		7.302360000000E+02		9.227280000000E+02		1.217060000000E+02
3		1		3		0		0		0		3		3			2.888903972000E-01		8.695437553000E-01		1.423310000000E+02		7.302360000000E+02		0.000000000000E+00		7.302360000000E+02
3		1		3		1		1		1		3		3			1.883684969000E+00		3.991293021000E+00		1.423310000000E+02		7.302360000000E+02		3.715800000000E+01		7.302360000000E+02
3		1		3		2		0		2		3		3			9.841652972000E+00		1.596579080000E+01		1.423310000000E+02		7.302360000000E+02		7.013300000000E+01		7.302360000000E+02
3		1		3		2		1		1		3		3			4.134894564000E+00		5.592497781000E+00		1.423310000000E+02		7.302360000000E+02		9.524500000000E+01		7.302360000000E+02
3		1		3		2		2		0		3		3			2.765650797000E+00		2.862673614000E+00		1.423310000000E+02		7.302360000000E+02		1.365880000000E+02		7.302360000000E+02
3		1		3		3		1		3		3		3			0.000000000000E+00		0.000000000000E+00		1.423310000000E+02		7.302360000000E+02		1.423310000000E+02		7.302360000000E+02
3		1		3		3		2		2		3		1			5.154301752000E-01		1.343176613000E+00		1.423310000000E+02		7.302360000000E+02		2.067200000000E+02		1.217060000000E+02
3		1		3		3		2		2		3		3			6.897472579000E+00		4.857404406000E+00		1.423310000000E+02		7.302360000000E+02		2.067200000000E+02		7.302360000000E+02
3		1		3		3		3		1		3		1			7.381751293000E-03		5.124771948000E-02		1.423310000000E+02		7.302360000000E+02		2.873400000000E+02		1.217060000000E+02
3		1		3		3		3		1		3		3			4.368941937000E-01		2.131809646000E-01		1.423310000000E+02		7.302360000000E+02		2.873400000000E+02		7.302360000000E+02
3		1		3		4		0		4		3		1			4.762699385000E-01		1.450240964000E+00		1.423310000000E+02		7.302360000000E+02		2.223100000000E+02		1.217060000000E+02
3		1		3		4		0		4		3		3			9.892095062000E+00		6.453926615000E+00		1.423310000000E+02		7.302360000000E+02		2.223100000000E+02		7.302360000000E+02
3		1		3		4		1		3		3		1			9.864826692000E-02		5.783981738000E-01		1.423310000000E+02		7.302360000000E+02		2.760990000000E+02		1.217060000000E+02
3		1		3		4		1		3		3		3			2.174455918000E+00		1.112403388000E+00		1.423310000000E+02		7.302360000000E+02		2.760990000000E+02		7.302360000000E+02
3		1		3		4		2		2		3		1			3.431070090000E-02		4.010145898000E-01		1.423310000000E+02		7.302360000000E+02		3.165790000000E+02		1.217060000000E+02
3		1		3		4		2		2		3		3			1.538491537000E+00		6.671308810000E-01		1.423310000000E+02		7.302360000000E+02		3.165790000000E+02		7.302360000000E+02
3		1		3		4		3		1		3		1			9.056391970000E-04		1.220693689000E-01		1.423310000000E+02		7.302360000000E+02		3.859200000000E+02		1.217060000000E+02
3		1		3		4		3		1		3		3			2.413952354000E-01		8.112729203000E-02		1.423310000000E+02		7.302360000000E+02		3.859200000000E+02		7.302360000000E+02
3		1		3		4		4		0		3		1			2.078997866000E-03		6.318364630000E-04		1.423310000000E+02		7.302360000000E+02		4.947130000000E+02		1.217060000000E+02
3		1		3		5		1		5		3		1			7.277047505000E-02		1.063542467000E+00		1.423310000000E+02		7.302360000000E+02		3.269710000000E+02		1.217060000000E+02
3		1		3		5		1		5		3		3			8.576820816000E-01		3.572151168000E-01		1.423310000000E+02		7.302360000000E+02		3.269710000000E+02		7.302360000000E+02
3		1		3		5		2		4		3		1			3.188710361000E-03		3.325402241000E-03		1.423310000000E+02		7.302360000000E+02		4.171190000000E+02		1.217060000000E+02
3		1		3		5		2		4		3		3			9.251562770000E-02		2.799707512000E-02		1.423310000000E+02		7.302360000000E+02		4.171190000000E+02		7.302360000000E+02
3		1		3		5		3		3		3		1			1.879972837000E-02		4.354375227000E-03		1.423310000000E+02		7.302360000000E+02		5.062740000000E+02		1.217060000000E+02
3		1		3		5		4		2		3		1			2.712605913000E-02		9.402678368000E-04		1.423310000000E+02		7.302360000000E+02		6.164830000000E+02		1.217060000000E+02
3		1		3		5		5		1		3		1			6.548409241000E-03		7.104735200000E-03		1.423310000000E+02		7.302360000000E+02		7.577320000000E+02		1.217060000000E+02
3		1		3		6		0		6		3		1			1.178856220000E-02		8.273355291000E-03		1.423310000000E+02		7.302360000000E+02		4.474130000000E+02		1.217060000000E+02
3		1		3		6		0		6		3		3			2.685535163000E-01		7.377041586000E-02		1.423310000000E+02		7.302360000000E+02		4.474130000000E+02		7.302360000000E+02
3		1		3		6		1		5		3		1			1.570005830000E-02		9.597415390000E-04		1.423310000000E+02		7.302360000000E+02		5.449160000000E+02		1.217060000000E+02
3		1		3		6		2		4		3		1			1.103121173000E-02		1.618554323000E-04		1.423310000000E+02		7.302360000000E+02		6.057420000000E+02		1.217060000000E+02
3		1		3		6		3		3		3		1			1.096915929000E-02		2.530254289000E-03		1.423310000000E+02		7.302360000000E+02		6.650450000000E+02		1.217060000000E+02
3		1		3		6		4		2		3		1			5.489911790000E-02		6.427183003000E-02		1.423310000000E+02		7.302360000000E+02		7.644010000000E+02		1.217060000000E+02
3		1		3		6		5		1		3		1			6.023897832000E-03		2.235082797000E-02		1.423310000000E+02		7.302360000000E+02		9.038000000000E+02		1.217060000000E+02
3		1		3		6		6		0		3		1			2.548962287000E-04		2.251932976000E-03		1.423310000000E+02		7.302360000000E+02		1.076531000000E+03		1.217060000000E+02
3		1		3		7		1		7		3		1			2.034138708000E-02		2.465863102000E-06		1.423310000000E+02		7.302360000000E+02		5.875590000000E+02		1.217060000000E+02
3		1		3		7		2		6		3		1			1.555168051000E-02		9.098955564000E-03		1.423310000000E+02		7.302360000000E+02		7.120420000000E+02		1.217060000000E+02
3		1		3		7		3		5		3		1			2.539280388000E-02		5.152250999000E-02		1.423310000000E+02		7.302360000000E+02		8.209440000000E+02		1.217060000000E+02
3		1		3		7		4		4		3		1			2.949347819000E-03		1.321639291000E-02		1.423310000000E+02		7.302360000000E+02		9.352780000000E+02		1.217060000000E+02
3		1		3		7		5		3		3		1			2.163626611000E-03		1.899003069000E-02		1.423310000000E+02		7.302360000000E+02		1.074924000000E+03		1.217060000000E+02
3		1		3		8		0		8		3		1			7.392548896000E-03		6.944675080000E-03		1.423310000000E+02		7.302360000000E+02		7.457810000000E+02		1.217060000000E+02
3		1		3		8		1		7		3		1			2.318230391000E-03		7.714751825000E-03		1.423310000000E+02		7.302360000000E+02		8.869600000000E+02		1.217060000000E+02
3		1		3		8		2		6		3		1			2.989386551000E-03		1.795506086000E-02		1.423310000000E+02		7.302360000000E+02		9.904120000000E+02		1.217060000000E+02
3		1		3		8		3		5		3		1			1.463614328000E-03		1.203223153000E-02		1.423310000000E+02		7.302360000000E+02		1.059175000000E+03		1.217060000000E+02
3		1		3		9		1		9		3		1			3.592018035000E-03		1.496116606000E-02		1.423310000000E+02		7.302360000000E+02		9.227280000000E+02		1.217060000000E+02
3		1		3		9		2		8		3		1			1.451936518000E-04		1.330310249000E-03		1.423310000000E+02		7.302360000000E+02		1.085548000000E+03		1.217060000000E+02
3		2		2		0		0		0		3		3			2.415571779000E-02		1.631683099000E-01		2.067200000000E+02		7.302360000000E+02		0.000000000000E+00		7.302360000000E+02
3		2		2		1		1		1		3		3			4.980164573000E-01		2.029631864000E+00		2.067200000000E+02		7.302360000000E+02		3.715800000000E+01		7.302360000000E+02
3		2		2		2		0		2		3		3			2.168290425000E+00		6.155864794000E+00		2.067200000000E+02		7.302360000000E+02		7.013300000000E+01		7.302360000000E+02
3		2		2		2		1		1		3		3			4.648075718000E+00		1.040931950000E+01		2.067200000000E+02		7.302360000000E+02		9.524500000000E+01		7.302360000000E+02
3		2		2		2		2		0		3		3			5.756117919000E+00		9.193398802000E+00		2.067200000000E+02		7.302360000000E+02		1.365880000000E+02		7.302360000000E+02
3		2		2		3		1		3		3		3			9.346552329000E+00		1.430326838000E+01		2.067200000000E+02		7.302360000000E+02		1.423310000000E+02		7.302360000000E+02
3		2		2		3		2		2		3		3			0.000000000000E+00		0.000000000000E+00		2.067200000000E+02		7.302360000000E+02		2.067200000000E+02		7.302360000000E+02
3		2		2		3		3		1		3		1			1.796719035000E-01		5.507614224000E-01		2.067200000000E+02		7.302360000000E+02		2.873400000000E+02		1.217060000000E+02
3		2		2		3		3		1		3		3			5.834167598000E+00		3.794698071000E+00		2.067200000000E+02		7.302360000000E+02		2.873400000000E+02		7.302360000000E+02
3		2		2		4		0		4		3		3			2.702099171000E+00		2.467782104000E+00		2.067200000000E+02		7.302360000000E+02		2.223100000000E+02		7.302360000000E+02
3		2		2		4		1		3		3		1			4.963955569000E-01		1.357902261000E+00		2.067200000000E+02		7.302360000000E+02		2.760990000000E+02		1.217060000000E+02
3		2		2		4		1		3		3		3			5.962141343000E+00		4.095984724000E+00		2.067200000000E+02		7.302360000000E+02		2.760990000000E+02		7.302360000000E+02
3		2		2		4		2		2		3		1			2.249488053000E-01		9.597143151000E-01		2.067200000000E+02		7.302360000000E+02		3.165790000000E+02		1.217060000000E+02
3		2		2		4		2		2		3		3			3.952598730000E+00		2.244740831000E+00		2.067200000000E+02		7.302360000000E+02		3.165790000000E+02		7.302360000000E+02
3		2		2		4		3		1		3		1			6.362001913000E-02		8.245743450000E-01		2.067200000000E+02		7.302360000000E+02		3.859200000000E+02		1.217060000000E+02
3		2		2		4		3		1		3		3			1.904392622000E+00		8.099968620000E-01		2.067200000000E+02		7.302360000000E+02		3.859200000000E+02		7.302360000000E+02
3		2		2		4		4		0		3		1			2.653060936000E-03		2.350416938000E-03		2.067200000000E+02		7.302360000000E+02		4.947130000000E+02		1.217060000000E+02
3		2		2		4		4		0		3		3			1.312808877000E-01		3.806454335000E-02		2.067200000000E+02		7.302360000000E+02		4.947130000000E+02		7.302360000000E+02
3		2		2		5		1		5		3		1			2.473620215000E-02		1.204291286000E-01		2.067200000000E+02		7.302360000000E+02		3.269710000000E+02		1.217060000000E+02
3		2		2		5		1		5		3		3			1.309593731000E+00		7.102438526000E-01		2.067200000000E+02		7.302360000000E+02		3.269710000000E+02		7.302360000000E+02
3		2		2		5		2		4		3		1			3.325576530000E-02		9.725877920000E-01		2.067200000000E+02		7.302360000000E+02		4.171190000000E+02		1.217060000000E+02
3		2		2		5		2		4		3		3			4.035218747000E-01		1.525899201000E-01		2.067200000000E+02		7.302360000000E+02		4.171190000000E+02		7.302360000000E+02
3		2		2		5		3		3		3		1			4.146033772000E-03		3.146947054000E-03		2.067200000000E+02		7.302360000000E+02		5.062740000000E+02		1.217060000000E+02
3		2		2		5		3		3		3		3			7.607758573000E-02		2.126328519000E-02		2.067200000000E+02		7.302360000000E+02		5.062740000000E+02		7.302360000000E+02
3		2		2		5		4		2		3		1			7.082941841000E-02		2.941081181000E-03		2.067200000000E+02		7.302360000000E+02		6.164830000000E+02		1.217060000000E+02
3		2		2		5		5		1		3		1			6.213355961000E-02		2.638563572000E-02		2.067200000000E+02		7.302360000000E+02		7.577320000000E+02		1.217060000000E+02
3		2		2		6		0		6		3		1			8.057243863000E-04		8.974304234000E-02		2.067200000000E+02		7.302360000000E+02		4.474130000000E+02		1.217060000000E+02
3		2		2		6		0		6		3		3			2.438159748000E-01		8.276588288000E-02		2.067200000000E+02		7.302360000000E+02		4.474130000000E+02		7.302360000000E+02
3		2		2		6		1		5		3		1			1.343021303000E-02		5.452938571000E-03		2.067200000000E+02		7.302360000000E+02		5.449160000000E+02		1.217060000000E+02
3		2		2		6		2		4		3		1			1.334568129000E-02		9.644340700000E-04		2.067200000000E+02		7.302360000000E+02		6.057420000000E+02		1.217060000000E+02
3		2		2		6		3		3		3		1			4.620530874000E-02		3.769979876000E-04		2.067200000000E+02		7.302360000000E+02		6.650450000000E+02		1.217060000000E+02
3		2		2		6		4		2		3		1			2.365166014000E-02		1.132750665000E-02		2.067200000000E+02		7.302360000000E+02		7.644010000000E+02		1.217060000000E+02
3		2		2		6		5		1		3		1			7.396709904000E-02		1.745731483000E-01		2.067200000000E+02		7.302360000000E+02		9.038000000000E+02		1.217060000000E+02
3		2		2		6		6		0		3		1			3.373639166000E-03		2.249757453000E-02		2.067200000000E+02		7.302360000000E+02		1.076531000000E+03		1.217060000000E+02
3		2		2		7		1		7		3		1			2.832553434000E-03		4.067475476000E-04		2.067200000000E+02		7.302360000000E+02		5.875590000000E+02		1.217060000000E+02
3		2		2		7		2		6		3		1			1.159625451000E-02		1.630301943000E-03		2.067200000000E+02		7.302360000000E+02		7.120420000000E+02		1.217060000000E+02
3		2		2		7		3		5		3		1			1.453383392000E-02		1.555348658000E-02		2.067200000000E+02		7.302360000000E+02		8.209440000000E+02		1.217060000000E+02
3		2		2		7		4		4		3		1			4.734159116000E-02		1.411835671000E-01		2.067200000000E+02		7.302360000000E+02		9.352780000000E+02		1.217060000000E+02
3		2		2		7		5		3		3		1			1.418586273000E-03		9.388866009000E-03		2.067200000000E+02		7.302360000000E+02		1.074924000000E+03		1.217060000000E+02
3		2		2		8		0		8		3		1			3.544217062000E-03		1.189323449000E-03		2.067200000000E+02		7.302360000000E+02		7.457810000000E+02		1.217060000000E+02
3		2		2		8		1		7		3		1			4.916154900000E-03		1.011345691000E-02		2.067200000000E+02		7.302360000000E+02		8.869600000000E+02		1.217060000000E+02
3		2		2		8		2		6		3		1			1.520652418000E-03		6.458156283000E-03		2.067200000000E+02		7.302360000000E+02		9.904120000000E+02		1.217060000000E+02
3		2		2		8		3		5		3		1			1.181143015000E-03		7.248452592000E-03		2.067200000000E+02		7.302360000000E+02		1.059175000000E+03		1.217060000000E+02
3		2		2		8		4		4		3		1			1.427833276000E-03		1.266547933000E-02		2.067200000000E+02		7.302360000000E+02		1.141911000000E+03		1.217060000000E+02
3		2		2		9		1		9		3		1			1.391662689000E-03		3.792974774000E-03		2.067200000000E+02		7.302360000000E+02		9.227280000000E+02		1.217060000000E+02
3		2		2		9		2		8		3		1			1.108243359000E-03		7.706346548000E-03		2.067200000000E+02		7.302360000000E+02		1.085548000000E+03		1.217060000000E+02
3		2		2		10		0		10		3		1			1.997070921000E-04		1.604499756000E-03		2.067200000000E+02		7.302360000000E+02		1.118159000000E+03		1.217060000000E+02
3		3		1		0		0		0		3		3			1.857824796000E-02		8.858069850000E-01		2.873400000000E+02		7.302360000000E+02		0.000000000000E+00		7.302360000000E+02
3		3		1		1		1		1		3		3			1.602327712000E-01		2.456253127000E+00		2.873400000000E+02		7.302360000000E+02		3.715800000000E+01		7.302360000000E+02
3		3		1		2		0		2		3		3			1.736925065000E-01		1.389562025000E+00		2.873400000000E+02		7.302360000000E+02		7.013300000000E+01		7.302360000000E+02
3		3		1		2		1		1		3		3			6.888173943000E-01		3.755181154000E+00		2.873400000000E+02		7.302360000000E+02		9.524500000000E+01		7.302360000000E+02
3		3		1		2		2		0		3		3			4.015232657000E+00		1.320937331000E+01		2.873400000000E+02		7.302360000000E+02		1.365880000000E+02		7.302360000000E+02
3		3		1		3		1		3		3		3			5.461081639000E-01		1.690174007000E+00		2.873400000000E+02		7.302360000000E+02		1.423310000000E+02		7.302360000000E+02
3		3		1		3		2		2		3		3			7.697812308000E+00		1.332515002000E+01		2.873400000000E+02		7.302360000000E+02		2.067200000000E+02		7.302360000000E+02
3		3		1		3		3		1		3		3			0.000000000000E+00		0.000000000000E+00		2.873400000000E+02		7.302360000000E+02		2.873400000000E+02		7.302360000000E+02
